City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
309,Caninde De Sao Francisco,-9.66,-37.7894,25.20999999999998,75,30,3.34,BR,1674034692
310,Vestmanna,62.1564,-7.1664,0.660000000000025,80,75,12.35,FO,1674034693
311,Axim,4.8699,-2.2405,29.149999999999977,68,62,2.54,GH,1674034694
312,Laguna,38.421,-121.4238,6.310000000000002,93,0,1.54,US,1674034695
313,Cherskiy,68.75,161.3,-44.629999999999995,99,75,2.09,RU,1674034695
314,Tutoia,-2.7619,-42.2744,24.569999999999993,88,99,4.06,BR,1674034696
315,Biloela,-24.4167,150.5,23.879999999999995,69,56,3.14,AU,1674034697
316,Manado,1.487,124.8455,27.579999999999984,78,40,1.54,ID,1674034698
317,Chilca,-12.5211,-76.7372,20.329999999999984,85,100,1.49,PE,1674034699
318,Rocky Mountain House,52.3668,-114.9188,-15.79000000000002,85,57,0.51,CA,1674034699
319,College,64.8569,-147.8028,-25.360000000000014,77,0,1.54,US,1674034700
320,Ponta Do Sol,32.6667,-17.1,16.329999999999984,65,33,4.0,PT,1674034701
321,Soderhamn,61.3037,17.0592,1.7900000000000205,98,100,5.87,SE,1674034702
322,Edendale,-29.6528,30.3147,34.01999999999998,23,68,2.23,ZA,1674034702
323,Ancona,43.55,13.1667,10.75,71,42,5.66,IT,1674034523
324,Yangliuqing,39.1375,116.9997,3.1200000000000045,32,0,2.82,CN,1674034704
325,Lerwick,60.1545,-1.1494,3.1499999999999773,58,100,10.4,GB,1674034704
326,Niquelandia,-14.4739,-48.4597,20.529999999999973,83,7,1.07,BR,1674034705
327,Rohru,31.2167,77.75,10.45999999999998,18,100,0.69,IN,1674034706
328,Iqaluit,63.7506,-68.5145,-20.0,70,100,2.06,CA,1674034707
329,Menzelinsk,55.7271,53.1026,-10.519999999999982,88,71,1.35,RU,1674034708
330,Bud,39.447,-86.1758,4.160000000000025,89,92,2.52,US,1674034708
331,Coihaique,-45.5752,-72.0662,10.120000000000005,76,0,2.57,CL,1674034709
332,Diamantino,-14.4086,-56.4461,22.019999999999982,95,100,1.05,BR,1674034710
333,Leningradskiy,69.3833,178.4167,-26.159999999999997,96,100,7.99,RU,1674034711
334,Khanu Woralaksaburi,16.0617,99.8606,30.920000000000016,34,2,2.42,TH,1674034711
335,San Borja,-14.8167,-66.85,21.189999999999998,99,97,0.26,BO,1674034712
336,Chino Valley,34.7575,-112.4538,2.0500000000000114,86,100,3.09,US,1674034713
337,Crixas,-14.5489,-49.9692,21.29000000000002,90,0,1.18,BR,1674034714
338,Praia Da Vitoria,38.7333,-27.0667,11.129999999999995,93,40,3.61,PT,1674034714
339,Porto Novo,6.4965,2.6036,27.05000000000001,45,46,0.48,BJ,1674034715
340,Asau,46.4333,26.4,7.660000000000025,60,21,5.94,RO,1674034716
341,Lavrentiya,65.5833,-171.0,-30.44999999999999,94,34,3.89,RU,1674034717
342,Pitsunda,43.1592,40.3378,15.25,58,61,3.77,GE,1674034717
343,Chenzhou,25.8,113.0333,7.860000000000014,54,4,1.73,CN,1674034718
344,Pailon,-17.65,-62.75,23.649999999999977,97,69,1.52,BO,1674034719
345,Alboraya,39.5,-0.35,12.25,44,20,8.49,ES,1674034720
346,Sabzevar,36.2126,57.6819,8.75,46,0,0.0,IR,1674034721
347,Flinders,-34.5833,150.8552,23.579999999999984,87,98,1.34,AU,1674034722
348,Rio Grande,-32.035,-52.0986,23.04000000000002,73,100,5.31,BR,1674034723
349,Morwell,-38.2333,146.4,12.600000000000023,69,100,3.25,AU,1674034723
350,Smoky Lake,54.1169,-112.4686,-7.449999999999989,93,87,1.03,CA,1674034724
351,Maldonado,-34.6667,-54.9167,19.810000000000002,86,0,2.95,UY,1674034725
352,Saskylakh,71.9167,114.0833,-31.55000000000001,100,90,2.81,RU,1674034726
353,Alta Floresta,-9.8756,-56.0861,19.99000000000001,98,100,0.69,BR,1674034726
354,Norden,53.6,7.2,0.6800000000000068,78,14,7.69,DE,1674034727
355,La Ronge,55.1001,-105.2842,-9.70999999999998,85,100,3.6,CA,1674034728
356,Padang,-0.9492,100.3543,28.180000000000007,77,96,1.16,ID,1674034729
357,Hoquiam,46.9809,-123.8893,9.139999999999986,93,100,6.69,US,1674034661
358,Paka,4.6374,103.4368,28.110000000000014,74,40,3.6,MY,1674034730
359,Eden,36.4885,-79.7667,9.860000000000014,93,88,2.41,US,1674034731
360,Ust-Kuyga,70.0167,135.6,-47.379999999999995,100,98,1.43,RU,1674034731
361,Igurubi,-4.0,33.7,26.980000000000018,50,86,1.63,TZ,1674034732
362,Victoria,22.2855,114.1577,16.839999999999975,60,4,6.71,HK,1674034527
363,Minjur,13.2667,80.2667,29.160000000000025,57,37,4.83,IN,1674034734
364,Ziro,27.6333,93.8333,9.560000000000002,64,67,1.22,IN,1674034735
365,Sorland,67.667,12.6934,3.069999999999993,61,100,9.67,NO,1674034736
366,Kapit,2.0167,112.9333,25.920000000000016,90,96,0.98,MY,1674034736
367,Yantzaza,-3.8278,-78.7594,18.519999999999982,99,100,0.29,EC,1674034737
368,Ayan,56.45,138.1667,-34.629999999999995,75,13,3.7,RU,1674034738
369,San Policarpo,12.1791,125.5072,26.220000000000027,85,97,2.86,PH,1674034739
370,Shenjiamen,29.9576,122.298,6.170000000000016,58,5,5.74,CN,1674034739
371,Palmares Do Sul,-30.2578,-50.5097,24.05000000000001,82,50,4.22,BR,1674034740
372,Sao Joao Da Barra,-21.6403,-41.0511,25.19999999999999,89,21,3.94,BR,1674034741
373,Airai,-8.9266,125.4092,18.24000000000001,90,99,1.05,TL,1674034742
374,Sweetwater,25.7634,-80.3731,15.160000000000025,94,20,0.0,US,1674034626
375,Vostok,46.4856,135.8833,-25.25999999999999,97,73,2.1,RU,1674034743
376,Bethlehem,-1.4558,-48.5044,24.170000000000016,88,0,4.12,BR,1674034744
377,Maromitsa,59.8683,48.0123,-6.610000000000014,91,100,4.34,RU,1674034745
378,Nizhneangarsk,55.7833,109.55,-24.72999999999999,77,96,5.57,RU,1674034745
379,Vorontsovka,50.6132,40.3549,0.6999999999999886,92,100,7.13,RU,1674034746
380,Ancud,-41.8697,-73.8203,10.819999999999993,84,97,2.15,CL,1674034747
381,Shizunai,42.3339,142.3669,-4.329999999999984,68,37,7.81,JP,1674034748
382,Ixtapa,20.7,-105.2,18.610000000000014,82,29,1.35,MX,1674034749
383,Calabozo,8.9242,-67.4293,22.350000000000023,73,41,2.44,VE,1674034749
384,Bethel,41.3712,-73.414,6.2099999999999795,74,75,0.0,US,1674034750
385,Narok,-1.0783,35.8601,27.730000000000018,20,23,1.93,KE,1674034751
386,Abha,18.2164,42.5053,20.05000000000001,48,20,6.17,SA,1674034752
387,Sao Filipe,14.8961,-24.4956,25.480000000000018,58,9,4.21,CV,1674034752
388,Kolondieba,11.0882,-6.8926,28.610000000000014,11,47,3.08,ML,1674034753
389,Kimberley,-28.7323,24.7623,34.170000000000016,17,1,4.19,ZA,1674034621
390,Itupiranga,-5.1347,-49.3267,24.329999999999984,97,100,0.92,BR,1674034754
391,Poum,-20.2333,164.0167,24.0,87,100,8.67,NC,1674034755
392,Khasan,42.4308,130.6434,-6.050000000000011,56,77,3.59,RU,1674034756
393,Havoysund,70.9963,24.6622,-1.7200000000000273,69,100,7.27,NO,1674034757
394,Benghazi,32.1167,20.0667,18.230000000000018,55,4,10.27,LY,1674034758
395,Magdagachi,53.45,125.8,-29.94999999999999,97,100,3.12,RU,1674034758
396,Ust-Ilimsk,58.0006,102.6619,-38.78,99,60,0.84,RU,1674034759
397,Lishui,28.4604,119.9103,6.610000000000014,69,20,1.82,CN,1674034761
398,Severodvinsk,64.5635,39.8302,-3.7900000000000205,94,100,5.12,RU,1674034542
399,Union,40.6334,-74.2663,7.319999999999993,85,100,4.63,US,1674034762
400,Yumen,40.2833,97.2,-10.29000000000002,72,30,11.72,CN,1674034763
401,Deputatskiy,69.3,139.9,-35.16,100,100,1.09,RU,1674034764
402,Grand Gaube,-20.0064,57.6608,28.370000000000005,73,100,5.81,MU,1674034765
403,Camopi,3.1655,-52.3158,21.029999999999973,99,100,0.77,GF,1674034765
404,Yar-Sale,66.8333,70.8333,-13.819999999999993,97,100,2.19,RU,1674034766
405,Kabinda,-6.1333,24.4833,25.19999999999999,62,98,1.91,CD,1674034767
406,Oktyabrskoye,43.0645,44.7417,-3.769999999999982,100,100,1.0,RU,1674034768
407,Warmbad,-28.45,18.7333,34.94999999999999,20,4,3.35,NA,1674034768
408,Pozhva,59.0912,56.0847,-10.139999999999986,93,98,3.1,RU,1674034769
409,Troy,42.6056,-83.1499,4.529999999999973,86,100,5.14,US,1674034770
410,Ratnagiri,16.9833,73.3,27.470000000000027,46,23,4.91,IN,1674034771
411,Male,4.1748,73.5089,31.120000000000005,70,20,5.66,MV,1674034772
412,North Bend,43.4065,-124.2243,9.680000000000007,92,75,4.12,US,1674034773
413,Ketchikan,55.3422,-131.6461,3.1399999999999864,93,100,1.54,US,1674034774
414,Grand-Lahou,5.1367,-5.0242,29.589999999999975,65,63,1.74,CI,1674034774
415,Epe,6.5841,3.9834,32.25999999999999,43,22,0.5,NG,1674034775
416,Gat,31.61,34.7642,20.579999999999984,29,0,1.54,IL,1674034564
417,Selma,36.5708,-119.6121,4.060000000000002,100,0,3.09,US,1674034776
418,Banda Aceh,5.5577,95.3222,27.170000000000016,73,100,6.47,ID,1674034777
419,Pavlohrad,48.5167,35.8667,4.75,82,100,7.23,UA,1674034778
420,Carauari,-4.8828,-66.8958,21.519999999999982,99,96,0.95,BR,1674034779
421,Domoni,-12.2569,44.5319,27.970000000000027,76,99,2.63,KM,1674034779
422,Alofi,-19.0595,-169.9187,26.089999999999975,94,100,1.54,NU,1674034780
423,Baykit,61.67,96.37,-40.16999999999999,100,17,0.7,RU,1674034781
424,Goderich,43.7501,-81.7165,3.430000000000007,93,100,5.66,CA,1674034782
425,Loandjili,-4.7561,11.8578,29.420000000000016,70,91,2.52,CG,1674034783
426,Voyvozh,62.892,54.9635,-8.939999999999998,95,95,2.64,RU,1674034783
427,Ongandjera,-17.8833,15.0667,22.680000000000007,72,97,2.49,NA,1674034784
428,Buraydah,26.326,43.975,14.399999999999977,38,27,3.35,SA,1674034741
429,Umba,66.6871,34.3429,-2.1299999999999955,90,100,7.05,RU,1674034785
430,Verkh-Usugli,52.7,115.1667,-24.44999999999999,98,100,0.95,RU,1674034786
431,Luderitz,-26.6481,15.1594,22.089999999999975,74,84,4.66,NA,1674034787
432,Dandong,40.1292,124.3947,-5.019999999999982,49,3,3.49,CN,1674034788
433,Karratha,-20.7377,116.8463,29.5,62,52,5.52,AU,1674034788
434,Kargil,34.5667,76.1,-17.610000000000014,74,100,0.47,IN,1674034789
435,Bongandanga,1.5,21.05,34.95999999999998,31,44,1.57,CD,1674034790
436,Gubskaya,44.3164,40.6358,12.699999999999989,38,3,0.13,RU,1674034791
437,Acapulco,16.8634,-99.8901,23.05000000000001,88,20,1.03,MX,1674034791
438,Alice Springs,-23.7,133.8833,33.89999999999998,40,76,6.69,AU,1674034792
439,Sangueya,10.7,-14.3667,29.339999999999975,32,4,2.17,GN,1674034793
440,Pavino,59.1139,46.1414,-5.829999999999984,91,100,4.25,RU,1674034794
441,Nome,64.5011,-165.4064,-17.810000000000002,71,100,2.57,US,1674034794
442,Anloga,5.7947,0.8973,28.610000000000014,70,36,2.19,GH,1674034795
443,Sobolevo,54.4299,31.8996,2.089999999999975,100,100,7.47,RU,1674034796
444,Lata,40.1629,-8.3327,7.410000000000025,82,100,4.03,PT,1674034797
445,Nha Trang,12.25,109.1833,27.149999999999977,79,96,6.21,VN,1674034797
446,Sovkhoznyy,45.2946,38.1138,11.220000000000027,51,95,4.08,RU,1674034798
447,Araouane,18.9048,-3.5265,23.410000000000025,13,95,2.97,ML,1674034799
448,Dhule,20.9,74.7833,28.589999999999975,22,0,1.03,IN,1674034800
449,De Aar,-30.6497,24.0123,35.23000000000002,14,4,5.73,ZA,1674034801
450,Nantucket,41.2835,-70.0995,6.230000000000018,81,0,7.2,US,1674034667
451,Baihar,22.1,80.55,26.94999999999999,29,1,3.06,IN,1674034802
452,Tual,-5.6667,132.75,28.970000000000027,76,55,6.71,ID,1674034804
453,Turbat,26.0023,63.044,24.279999999999973,40,0,6.85,PK,1674034804
454,Chardara,41.2547,67.9692,-3.670000000000016,64,4,0.46,KZ,1674034806
455,Acarau,-2.8856,-40.12,26.0,80,99,4.92,BR,1674034807
456,Camacha,33.0833,-16.3333,12.829999999999984,82,75,6.69,PT,1674034807
457,Tirumullaivasal,11.2333,79.8333,26.0,62,96,5.64,IN,1674034808
458,Kralendijk,12.15,-68.2667,25.139999999999986,83,23,3.6,BQ,1674034809
459,Grants,35.1473,-107.8514,-1.7200000000000273,64,100,3.09,US,1674034650
460,Sakakah,29.9697,40.2064,14.910000000000025,43,0,0.08,SA,1674034810
461,Mao,39.8885,4.2658,9.45999999999998,61,40,5.66,ES,1674034811
462,Bambanglipuro,-7.95,110.2833,26.680000000000007,82,100,2.24,ID,1674034813
463,Khandyga,62.6667,135.6,-46.099999999999994,96,95,0.58,RU,1674034814
464,Saint-Joseph,-21.3667,55.6167,28.360000000000014,79,70,7.04,RE,1674034815
465,Dzhebariki-Khaya,62.2167,135.8,-45.139999999999986,95,95,0.34,RU,1674034816
466,Portland,45.5234,-122.6762,9.490000000000009,82,100,4.63,US,1674034807
467,Miraflores,19.2167,-98.8083,12.509999999999991,68,13,1.48,MX,1674034817
468,Morondava,-20.2833,44.2833,31.930000000000007,53,88,4.29,MG,1674034818
469,Eyl,7.9803,49.8164,28.25999999999999,53,28,9.69,SO,1674034819
470,Mahibadhoo,3.7833,72.9667,27.029999999999973,79,96,5.51,MV,1674034819
471,Innisfail,-17.5333,146.0333,24.819999999999993,91,97,3.0,AU,1674034820
472,Hovd,48.0056,91.6419,-12.139999999999986,55,7,1.45,MN,1674034821
473,Vestmannaeyjar,63.4427,-20.2734,-5.300000000000011,73,0,7.72,IS,1674034822
474,Kamloops,50.6665,-120.3192,3.6999999999999886,75,100,7.2,CA,1674034733
475,Sisimiut,66.9395,-53.6735,-21.169999999999987,69,32,6.06,GL,1674034823
476,Tankhoy,51.5528,105.1306,-19.0,93,100,7.02,RU,1674034824
477,Sulangan,11.1373,123.7228,26.54000000000002,85,100,3.56,PH,1674034824
478,Togur,58.3631,82.8265,-14.180000000000007,96,100,3.37,RU,1674034825
479,Mawlaik,23.6333,94.4167,26.810000000000002,24,33,0.7,MM,1674034826
480,Saint-Augustin,51.226,-58.6502,0.7300000000000182,99,100,2.25,CA,1674034827
481,Santa Cruz Cabralia,-16.2781,-39.0247,23.279999999999973,100,40,1.54,BR,1674034828
482,Olavarria,-36.8927,-60.3225,20.25,75,96,2.46,AR,1674034828
483,Amahai,-3.3333,128.9167,27.75,76,100,2.53,ID,1674034829
484,Nhlangano,-27.1167,31.2,30.769999999999982,33,100,2.95,SZ,1674034830
485,Greensburg,40.3015,-79.5389,6.310000000000002,84,100,5.66,US,1674034739
486,Miri,4.4148,114.0089,28.230000000000018,78,40,2.06,MY,1674034831
487,Rio Cuarto,-33.1307,-64.3499,18.75,94,100,3.6,AR,1674034554
488,Marsaxlokk,35.8419,14.5431,19.079999999999984,72,0,8.23,MT,1674034832
489,Pacific Grove,36.6177,-121.9166,7.2099999999999795,87,0,3.09,US,1674034833
490,Stephenville,32.2207,-98.2023,17.329999999999984,89,75,3.09,US,1674034834
491,Sinnamary,5.3833,-52.95,24.0,85,98,2.27,GF,1674034835
492,Zalantun,48.0,122.7167,-20.069999999999993,96,93,1.5,CN,1674034835
493,Sarkand,45.41,79.9186,-8.220000000000027,86,2,1.36,KZ,1674034836
494,Pangnirtung,66.1451,-65.7125,-22.310000000000002,72,100,1.14,CA,1674034837
495,Ankazoabo,-22.2833,44.5167,33.120000000000005,33,28,2.49,MG,1674034838
496,Kuzhener,56.8111,48.9128,-7.680000000000007,92,100,5.19,RU,1674034839
497,Dobeln,51.1167,13.1167,1.25,94,100,3.26,DE,1674034840
498,Hefei,31.8639,117.2808,7.160000000000025,31,0,1.0,CN,1674034841
499,Zambezi,-13.5432,23.1047,24.100000000000023,73,95,3.01,ZM,1674034841
500,Kushiro,42.975,144.3747,-4.319999999999993,63,20,3.6,JP,1674034842
501,Asfi,32.2994,-9.2372,16.05000000000001,68,98,4.72,MA,1674034843
502,Nangong,37.3581,115.3744,2.910000000000025,26,0,3.47,CN,1674034844
503,Shimoda,34.6667,138.95,9.70999999999998,70,34,2.72,JP,1674034844
504,Hamilton,39.1834,-84.5333,5.6299999999999955,81,100,2.57,US,1674034781
505,Luganville,-15.5333,167.1667,25.769999999999982,89,100,4.21,VU,1674034846
506,Manzanillo,20.3433,-77.1167,17.370000000000005,84,0,2.15,CU,1674034846
507,Boyolangu,-8.1181,111.8935,26.810000000000002,84,100,3.21,ID,1674034847
508,Vanavara,60.34,102.2797,-44.33000000000001,100,44,0.76,RU,1674034848
509,Makamba,-4.1348,29.804,22.389999999999986,73,57,1.31,BI,1674034849
510,Helsinki,60.1695,24.9355,3.3600000000000136,90,75,5.66,FI,1674034775
511,Qeshm,26.9581,56.2719,25.079999999999984,59,29,2.86,IR,1674034850
512,Boende,-0.2167,20.8667,35.47000000000003,34,50,1.12,CD,1674034851
513,Bilma,18.6853,12.9164,22.310000000000002,17,0,3.61,NE,1674034852
514,Maniitsoq,65.4167,-52.9,-15.490000000000009,62,100,4.04,GL,1674034852
515,Vila Velha,-20.3297,-40.2925,23.44999999999999,97,75,0.45,BR,1674034853
516,Champerico,14.3,-91.9167,22.70999999999998,81,34,2.04,GT,1674034854
517,Methoni,36.8197,21.7049,19.069999999999993,74,2,9.15,GR,1674034855
518,Ossora,59.2353,163.0719,-13.339999999999975,94,100,4.64,RU,1674034855
519,Khani,41.9563,42.9566,9.910000000000025,43,3,1.34,GE,1674034856
520,Tilichiki,60.4667,166.1,-21.05000000000001,97,100,3.8,RU,1674034857
521,Cidreira,-30.1811,-50.2056,23.680000000000007,87,82,4.72,BR,1674034858
522,Xining,36.6167,101.7667,-9.899999999999977,64,75,0.83,CN,1674034858
523,Palmer,42.1584,-72.3287,4.8700000000000045,74,100,1.54,US,1674034841
524,Nishihara,26.1842,127.7558,16.75,65,100,8.23,JP,1674034860
525,Rafraf,37.1904,10.1837,13.329999999999984,71,23,6.56,TN,1674034861
526,Northam,51.0333,-4.2167,5.2900000000000205,90,21,10.64,GB,1674034861
527,Mlonggo,-6.5333,110.7,26.230000000000018,86,100,4.32,ID,1674034863
528,Puri,19.8,85.85,27.439999999999998,70,56,5.6,IN,1674034864
529,Santa Maria,-29.6842,-53.8069,21.75999999999999,100,100,2.57,BR,1674034865
530,Irmo,34.086,-81.1832,14.139999999999986,73,100,3.09,US,1674034706
531,Messina,38.1933,15.5497,18.430000000000007,72,40,6.26,IT,1674034867
532,Shingu,33.7333,135.9833,6.25,74,17,3.08,JP,1674034867
533,Great Yarmouth,52.6083,1.7305,1.2300000000000182,87,91,7.45,GB,1674034868
534,Cuamba,-14.8031,36.5372,23.660000000000025,89,100,0.47,MZ,1674034869
535,Chapais,49.7834,-74.8492,-12.970000000000027,90,100,1.69,CA,1674034870
536,Mittersill,47.2667,12.4833,1.8999999999999773,95,84,0.63,AT,1674034871
537,Westport,41.1415,-73.3579,7.680000000000007,70,100,0.45,US,1674034871
538,Henties Bay,-22.116,14.2845,21.329999999999984,77,98,2.94,NA,1674034872
539,Katubao,5.8892,124.8294,27.139999999999986,86,99,1.12,PH,1674034873
540,Bichena,10.45,38.2,20.75,20,75,3.24,ET,1674034874
541,Port Augusta,-32.5,137.7667,21.20999999999998,55,69,9.71,AU,1674034874
542,Civitavecchia,42.0933,11.7967,13.050000000000011,79,70,10.05,IT,1674034875
543,Kati,12.7441,-8.0726,25.819999999999993,12,2,3.81,ML,1674034876
544,Doka,13.5167,35.7667,32.24000000000001,30,24,3.08,SD,1674034877
545,Basavana Bagevadi,16.5833,75.9667,29.970000000000027,20,6,2.9,IN,1674034877
546,Changli,39.7042,119.1506,-1.8000000000000114,47,0,3.91,CN,1674034878
547,Talipan,13.9333,121.6833,24.670000000000016,94,100,6.79,PH,1674034879
548,Duluth,46.7833,-92.1066,-2.0299999999999727,82,100,5.14,US,1674034632
549,Yatou,37.15,122.3833,-0.9900000000000091,56,1,2.73,CN,1674034880
550,Kalevala,65.2,31.1667,-3.759999999999991,96,100,4.94,RU,1674034881
551,Yeniseysk,58.4497,92.1703,-35.69999999999999,98,7,1.18,RU,1674034882
552,Saint Anthony,45.0205,-93.218,1.1100000000000136,86,100,3.09,US,1674034883
